"iteration","modelnum","model","random_slope","formula","snp","aic_qic","converged","interaction","beta","p"
222,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26969.6723672738,1,"snp:age","-0.0035 (-0.0047 - -0.0023)",2.2e-08
222,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27119.1244240857,1,"snp:age","-0.0034 (-0.0046 - -0.0023)",5.1e-09
222,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27130.720914054,1,"snp:age","-0.0035 (-0.0048 - -0.0023)",3e-08
222,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27130.720914054,1,"snp:time","0.0014 (-0.0043 - 0.0072)",0.63
222,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27425.9965486579,1,"snp:time","-0.0059 (-0.011 - -0.00054)",0.031
223,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25714.8605081227,1,"snp:time","-0.017 (-0.023 - -0.012)",8.3e-11
223,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25758.4977029524,1,"snp:time","-0.014 (-0.019 - -0.0083)",4.6e-07
223,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25463.7378576324,1,"snp:age","-0.0099 (-0.011 - -0.0089)",1e-62
223,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25281.1538466733,0,"snp:age","-0.0098 (-0.011 - -0.0089)",2.3e-106
223,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25292.8838598961,0,"snp:age","-0.0098 (-0.011 - -0.0089)",4.1e-97
223,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25292.8838598961,0,"snp:time","0.0012 (-0.0043 - 0.0067)",0.66
223,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26303.9778874447,0,"snp:time","-0.017 (-0.023 - -0.012)",2.2e-09
223,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26713.3285888105,1,"snp:time","-0.0053 (-0.011 - -2e-05)",0.049
223,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26674.5644555689,1,"snp:time","-0.0033 (-0.0086 - 0.002)",0.23
223,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26648.6100761351,1,"snp:age","-0.0033 (-0.0045 - -0.0021)",9.7e-08
223,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26682.052489995,0,"snp:age","-0.0033 (-0.0043 - -0.0023)",5.8e-10
223,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26693.7663206898,0,"snp:age","-0.0034 (-0.0045 - -0.0023)",4e-09
223,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26693.7663206898,0,"snp:time","0.0011 (-0.0046 - 0.0068)",0.71
223,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27090.1201626944,1,"snp:time","-0.0052 (-0.011 - 2e-04)",0.059
224,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25920.2690344782,0,"snp:time","-0.021 (-0.027 - -0.016)",7.1e-16
224,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25885.2460791986,1,"snp:time","-0.019 (-0.024 - -0.014)",2.1e-12
224,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25315.3603744457,1,"snp:age","-0.01 (-0.011 - -0.0094)",3.4e-128
224,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25287.7986573248,0,"snp:age","-0.01 (-0.011 - -0.0094)",6.2e-154
224,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25298.341541335,0,"snp:age","-0.01 (-0.011 - -0.0093)",7e-141
224,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25298.341541335,0,"snp:time","-0.0033 (-0.0087 - 0.0021)",0.23
224,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26228.5779065791,1,"snp:time","-0.021 (-0.026 - -0.016)",1e-14
224,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26435.2650128399,0,"snp:time","-0.0088 (-0.014 - -0.0035)",0.001
224,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26335.5569527426,1,"snp:time","-0.0056 (-0.011 - -0.00031)",0.038
224,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26066.4468130498,1,"snp:age","-0.0041 (-0.005 - -0.0031)",6.7e-17
224,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26361.8182940305,1,"snp:age","-0.004 (-0.0048 - -0.0032)",7.4e-21
224,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26373.3916918856,0,"snp:age","-0.0039 (-0.0048 - -0.0031)",1.4e-18
224,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26373.3916918856,0,"snp:time","-0.0016 (-0.0071 - 0.0038)",0.56
224,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",26740.7209396162,1,"snp:time","-0.0077 (-0.013 - -0.0024)",0.0046
225,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25974.6156111085,1,"snp:time","-0.021 (-0.026 - -0.015)",3.1e-14
225,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25967.3795268762,1,"snp:time","-0.016 (-0.022 - -0.011)",1.8e-09
225,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25651.0865828428,1,"snp:age","-0.0096 (-0.011 - -0.0086)",9.4e-71
225,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25511.0800412012,1,"snp:age","-0.0099 (-0.011 - -0.009)",1.7e-115
225,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25521.8623195481,0,"snp:age","-0.0097 (-0.011 - -0.0089)",1.2e-103
225,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25521.8623195481,0,"snp:time","-0.003 (-0.0085 - 0.0025)",0.29
225,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26331.1809563907,1,"snp:time","-0.021 (-0.026 - -0.016)",4.1e-14
225,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27326.9415670168,1,"snp:time","-0.01 (-0.016 - -0.005)",0.00014
225,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",27171.0094744086,1,"snp:time","-0.0084 (-0.014 - -0.0031)",0.002
225,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",27147.0322679768,1,"snp:age","-0.0038 (-0.005 - -0.0026)",4.2e-10
225,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27294.8945896843,1,"snp:age","-0.0038 (-0.0049 - -0.0028)",1.8e-12
225,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27304.8830794829,1,"snp:age","-0.0035 (-0.0047 - -0.0024)",1.1e-09
225,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27304.8830794829,1,"snp:time","-0.004 (-0.0097 - 0.0017)",0.17
225,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27634.5912335414,1,"snp:time","-0.01 (-0.015 - -0.0046)",0.00033
226,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26255.5782093575,1,"snp:time","-0.017 (-0.022 - -0.012)",3.9e-10
226,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26324.1798335802,1,"snp:time","-0.011 (-0.017 - -0.0059)",3.4e-05
226,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25733.9368726808,1,"snp:age","-0.0095 (-0.01 - -0.0087)",9.7e-113
226,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25729.276745041,1,"snp:age","-0.0095 (-0.01 - -0.0087)",8.6e-126
226,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25741.1620105588,0,"snp:age","-0.0095 (-0.01 - -0.0087)",2.8e-117
226,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25741.1620105588,0,"snp:time","0.00056 (-0.0049 - 0.006)",0.84
226,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26561.2028379478,1,"snp:time","-0.017 (-0.022 - -0.012)",6.8e-10
226,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27263.7011052056,0,"snp:time","-0.0071 (-0.012 - -0.0018)",0.0087
226,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",27154.0908478279,1,"snp:time","-0.0045 (-0.0098 - 0.00087)",0.1
226,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26898.4422041217,1,"snp:age","-0.0037 (-0.0047 - -0.0028)",1e-14
226,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27206.3243928362,1,"snp:age","-0.0039 (-0.0049 - -0.003)",2e-16
226,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27218.1831351713,1,"snp:age","-0.004 (-0.0049 - -0.003)",6.3e-15
226,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27218.1831351713,1,"snp:time","0.00021 (-0.0054 - 0.0058)",0.94
226,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27556.2099917847,1,"snp:time","-0.0065 (-0.012 - -0.0011)",0.019
227,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26426.1208195496,0,"snp:time","-0.015 (-0.021 - -0.01)",1.4e-08
227,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26399.5829644818,1,"snp:time","-0.013 (-0.018 - -0.0075)",2.2e-06
227,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",26070.1868082976,1,"snp:age","-0.0098 (-0.011 - -0.0089)",1.1e-80
227,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25921.7035704557,0,"snp:age","-0.0099 (-0.011 - -0.0091)",5.6e-120
227,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25932.3674267201,0,"snp:age","-0.01 (-0.011 - -0.0092)",7.4e-113
227,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25932.3674267201,0,"snp:time","0.0031 (-0.0024 - 0.0087)",0.26
227,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26768.0217483119,0,"snp:time","-0.016 (-0.021 - -0.011)",3.7e-09
227,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27470.6826635939,0,"snp:time","-0.0043 (-0.0096 - 0.001)",0.11
227,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",27373.6257223747,1,"snp:time","-0.0017 (-0.0071 - 0.0036)",0.53
227,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",27325.3867853722,1,"snp:age","-0.004 (-0.0052 - -0.0028)",6.2e-11
227,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27412.8909382381,0,"snp:age","-0.004 (-0.005 - -0.003)",1.4e-15
227,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27423.3008020879,0,"snp:age","-0.0042 (-0.0053 - -0.0032)",2.6e-15
227,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27423.3008020879,0,"snp:time","0.0035 (-0.0022 - 0.0091)",0.23
227,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27789.2370065364,1,"snp:time","-0.0047 (-0.01 - 6e-04)",0.082
228,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26227.989929486,0,"snp:time","-0.019 (-0.024 - -0.014)",2.3e-12
228,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26284.2018141941,1,"snp:time","-0.014 (-0.019 - -0.0087)",2.5e-07
228,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25930.826222371,1,"snp:age","-0.0097 (-0.011 - -0.0087)",3e-78
228,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25722.3959058451,0,"snp:age","-0.0098 (-0.011 - -0.009)",2.5e-123
228,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25734.2199532219,0,"snp:age","-0.0097 (-0.011 - -0.0089)",7.5e-113
228,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25734.2199532219,0,"snp:time","-0.00086 (-0.0063 - 0.0046)",0.76
228,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26560.2831810622,1,"snp:time","-0.019 (-0.025 - -0.014)",2.1e-12
228,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27274.8529731196,1,"snp:time","-0.0077 (-0.013 - -0.0024)",0.0045
228,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",27153.2221353554,1,"snp:time","-0.0057 (-0.011 - -0.00039)",0.035
228,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26960.9046612466,0,"snp:age","-0.0032 (-0.0042 - -0.0023)",2.2e-11
228,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27246.632379817,1,"snp:age","-0.0031 (-0.0041 - -0.0021)",3e-10
228,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27257.9056306544,0,"snp:age","-0.003 (-0.004 - -0.0019)",1.4e-08
228,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27257.9056306544,0,"snp:time","-0.0022 (-0.0079 - 0.0034)",0.44
228,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27558.3916945739,1,"snp:time","-0.0098 (-0.015 - -0.0044)",4e-04
229,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25990.2033093818,1,"snp:time","-0.027 (-0.032 - -0.021)",5.9e-23
229,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26008.3550164019,1,"snp:time","-0.021 (-0.026 - -0.016)",8.9e-15
229,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25543.1141160896,1,"snp:age","-0.01 (-0.011 - -0.0092)",9e-101
229,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25343.9576132643,1,"snp:age","-0.01 (-0.011 - -0.0094)",4.9e-163
229,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25344.6097977669,1,"snp:age","-0.0098 (-0.01 - -0.0091)",4.5e-146
229,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25344.6097977669,1,"snp:time","-0.0093 (-0.015 - -0.0039)",0.00078
229,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26292.4604373809,1,"snp:time","-0.026 (-0.031 - -0.021)",6.6e-21
229,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27122.9045983362,1,"snp:time","-0.011 (-0.016 - -0.0054)",8e-05
229,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26874.0031764498,1,"snp:time","-0.0081 (-0.013 - -0.0029)",0.0025
229,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26863.4296793191,1,"snp:age","-0.0034 (-0.0044 - -0.0024)",6e-11
229,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27088.2350823099,1,"snp:age","-0.0034 (-0.0043 - -0.0025)",2.3e-13
229,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27096.8308688713,0,"snp:age","-0.0031 (-0.004 - -0.0022)",1.2e-10
229,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27096.8308688713,0,"snp:time","-0.0052 (-0.011 - 0.00042)",0.07
229,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27404.7940100593,1,"snp:time","-0.01 (-0.016 - -0.0048)",0.00024
230,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25682.4309194444,1,"snp:time","-0.024 (-0.029 - -0.019)",6.4e-19
230,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25713.0892919211,1,"snp:time","-0.019 (-0.024 - -0.013)",3.6e-12
230,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25156.6417360053,1,"snp:age","-0.01 (-0.011 - -0.0094)",2.5e-120
230,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25152.6629254402,1,"snp:age","-0.01 (-0.011 - -0.0094)",2.9e-134
230,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25160.998837135,1,"snp:age","-0.01 (-0.011 - -0.0092)",9.7e-119
230,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25160.998837135,1,"snp:time","-0.0053 (-0.011 - 0.00017)",0.058
230,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",25991.2396398542,1,"snp:time","-0.025 (-0.03 - -0.02)",9.9e-20
230,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26753.0600159454,1,"snp:time","-0.0043 (-0.0096 - 0.00099)",0.11
230,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26554.8134658598,1,"snp:time","-0.002 (-0.0073 - 0.0033)",0.46
230,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26410.7771292389,1,"snp:age","-0.0035 (-0.0046 - -0.0025)",2.3e-11
230,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26704.8166821845,1,"snp:age","-0.0036 (-0.0046 - -0.0027)",1.8e-13
230,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26977.4465349932,0,"snp:age","-0.0039 (-0.0048 - -0.003)",2.8e-17
230,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26977.4465349932,0,"snp:time","0.0029 (-0.0032 - 0.009)",0.35
230,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27019.817063492,1,"snp:time","-0.004 (-0.0094 - 0.0014)",0.14
231,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25993.5360723124,0,"snp:time","-0.016 (-0.021 - -0.011)",1.2e-09
231,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26037.8181465251,1,"snp:time","-0.012 (-0.017 - -0.0067)",8.9e-06
231,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25544.3353777337,1,"snp:age","-0.0095 (-0.01 - -0.0087)",1.2e-97
231,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25537.141770432,0,"snp:age","-0.0095 (-0.01 - -0.0087)",2.8e-110
231,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25548.7537715056,1,"snp:age","-0.0096 (-0.01 - -0.0088)",3.8e-102
231,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25548.7537715056,1,"snp:time","0.0016 (-0.0039 - 0.007)",0.58
231,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26400.5503919725,1,"snp:time","-0.017 (-0.022 - -0.011)",9.9e-10
231,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27108.6804577922,0,"snp:time","-0.0072 (-0.012 - -0.002)",0.007
231,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26928.1799691922,1,"snp:time","-0.0051 (-0.01 - 0.00017)",0.058
231,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26899.1029781876,1,"snp:age","-0.0036 (-0.0048 - -0.0025)",5.7e-10
231,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27075.2571732894,1,"snp:age","-0.0034 (-0.0044 - -0.0024)",3.3e-11
231,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27086.9817522649,1,"snp:age","-0.0033 (-0.0044 - -0.0022)",1.3e-09
